,image,split,ih,iw,sh,sw,color,object,part,material,scene,texture,objects,n_objects
15056,ade20k/ADE_train_00009602.jpg,train,224,224,112,112,ade20k/ADE_train_00009602_color.png,ade20k/ADE_train_00009602_object.png,ade20k/ADE_train_00009602_part_1.png,,302.0,,[ 12  14  25  27  40  50  61  77  79  88  95 100 101 144],14
45507,pascal/2009_001000.jpg,val,224,224,112,112,pascal/2009_001000_color.png,pascal/2009_001000_object.png,pascal/2009_001000_part.png,,,,[  1   2  12  14  19  24  27  36  64 111 145 168 177 188],14
32075,pascal/2010_004910.jpg,train,224,224,112,112,pascal/2010_004910_color.png,pascal/2010_004910_object.png,pascal/2010_004910_part.png,,,,[ 12  14  19  24  27  36  40  63  78 112 132 145 148 188],14
33642,ade20k/ADE_train_00010559.jpg,train,224,224,112,112,ade20k/ADE_train_00010559_color.png,ade20k/ADE_train_00010559_object.png,ade20k/ADE_train_00010559_part_1.png;ade20k/ADE_train_00010559_part_2.png,,134.0,,[  1   4  12  14  15  23  25  45  46  91  97 125 144 242],14
15526,pascal/2009_004359.jpg,train,224,224,112,112,pascal/2009_004359_color.png,pascal/2009_004359_object.png,pascal/2009_004359_part.png,,,,[  1   2  12  14  19  25  27  36  40  97 167 168 180 246],14
13323,ade20k/ADE_train_00009952.jpg,train,224,224,112,112,ade20k/ADE_train_00009952_color.png,ade20k/ADE_train_00009952_object.png,,,571.0,,[  1   2  12  14  15  25  35  46  75  90 152 157 189 238],14
54953,pascal/2008_008549.jpg,val,224,224,112,112,pascal/2008_008549_color.png,pascal/2008_008549_object.png,pascal/2008_008549_part.png,,,,[  1   2  13  18  19  31  38  43  46  47  55  57 170 203],14
15602,pascal/2008_001706.jpg,train,224,224,112,112,pascal/2008_001706_color.png,pascal/2008_001706_object.png,pascal/2008_001706_part.png,,,,[  1   6  12  14  19  23  24  25  27  46  65  70  89 148],14
45558,pascal/2008_008433.jpg,val,224,224,112,112,pascal/2008_008433_color.png,pascal/2008_008433_object.png,pascal/2008_008433_part.png,,,,[ 12  15  19  23  24  27  36  40  54  63  71  93 211 218],14
32853,ade20k/ADE_train_00000462.jpg,train,224,224,112,112,ade20k/ADE_train_00000462_color.png,ade20k/ADE_train_00000462_object.png,ade20k/ADE_train_00000462_part_1.png;ade20k/ADE_train_00000462_part_2.png,,83.0,,[ 12  14  15  25  27  36  40  50  54  61  77 101 198 205],14
15659,ade20k/ADE_train_00000363.jpg,train,224,224,112,112,ade20k/ADE_train_00000363_color.png,ade20k/ADE_train_00000363_object.png,ade20k/ADE_train_00000363_part_1.png,,83.0,,[  1  12  14  23  25  27  46  50  54  61  77  95 101 205],14
14740,ade20k/ADE_train_00017308.jpg,train,224,224,112,112,ade20k/ADE_train_00017308_color.png,ade20k/ADE_train_00017308_object.png,ade20k/ADE_train_00017308_part_1.png;ade20k/ADE_train_00017308_part_2.png,,59.0,,[  3  16  18  19  31  35  43  63  88 113 119 121 155 239],14
15649,ade20k/ADE_train_00000522.jpg,train,224,224,112,112,ade20k/ADE_train_00000522_color.png,ade20k/ADE_train_00000522_object.png,ade20k/ADE_train_00000522_part_1.png,,83.0,,[ 12  14  15  25  27  36  50  54  61  63  77 127 152 182],14
45555,ade20k/ADE_train_00018351.jpg,val,224,224,112,112,ade20k/ADE_train_00018351_color.png,ade20k/ADE_train_00018351_object.png,ade20k/ADE_train_00018351_part_1.png,,59.0,,[  1  13  16  18  31  35  38  43  47  60 119 121 156 165],14
54962,ade20k/ADE_train_00003536.jpg,val,224,224,112,112,ade20k/ADE_train_00003536_color.png,ade20k/ADE_train_00003536_object.png,ade20k/ADE_train_00003536_part_1.png,,83.0,,[  1   2  12  14  15  23  27  40  50  61  77 111 138 152],14
55778,ade20k/ADE_train_00015751.jpg,val,224,224,112,112,ade20k/ADE_train_00015751_color.png,ade20k/ADE_train_00015751_object.png,,,493.0,,[  1  12  14  23  36  40  57  65  72  78 127 164 180 216],14
54926,ade20k/ADE_train_00006075.jpg,val,224,224,112,112,ade20k/ADE_train_00006075_color.png,ade20k/ADE_train_00006075_object.png,ade20k/ADE_train_00006075_part_1.png;ade20k/ADE_train_00006075_part_2.png,,301.0,,[  1  12  14  19  23  27  40  70  71  78  86 123 153 163],14
55773,pascal/2008_001673.jpg,val,224,224,112,112,pascal/2008_001673_color.png,pascal/2008_001673_object.png,pascal/2008_001673_part.png,,,,[  1  12  14  19  23  25  27  36  45  65 128 148 207 223],14
32712,ade20k/ADE_train_00002929.jpg,train,224,224,112,112,ade20k/ADE_train_00002929_color.png,ade20k/ADE_train_00002929_object.png,ade20k/ADE_train_00002929_part_1.png,,130.0,,[ 12  14  23  25  27  36  40  49  50  63  95 118 182 190],14
31555,ade20k/ADE_train_00013058.jpg,train,224,224,112,112,ade20k/ADE_train_00013058_color.png,ade20k/ADE_train_00013058_object.png,,,,,[  1  12  14  19  25  26  27  50  54  63  79  88  95 141],14
56204,ade20k/ADE_train_00005934.jpg,val,224,224,112,112,ade20k/ADE_train_00005934_color.png,ade20k/ADE_train_00005934_object.png,,,992.0,,[  1   2  12  14  25  26  31  36  41  43 122 148 163 174],14
14869,pascal/2008_004851.jpg,train,224,224,112,112,pascal/2008_004851_color.png,pascal/2008_004851_object.png,pascal/2008_004851_part.png,,,,[ 12  14  17  19  27  36  70  89  94 107 109 148 211 252],14
15612,ade20k/ADE_train_00009936.jpg,train,224,224,112,112,ade20k/ADE_train_00009936_color.png,ade20k/ADE_train_00009936_object.png,,,571.0,,[  1  12  14  15  25  35  75  76  90 122 136 157 189 238],14
16799,ade20k/ADE_train_00001949.jpg,train,224,224,112,112,ade20k/ADE_train_00001949_color.png,ade20k/ADE_train_00001949_object.png,ade20k/ADE_train_00001949_part_1.png,,428.0,,[  2  12  14  23  25  27  41  45  61  93 100 101 144 226],14
15669,ade20k/ADE_train_00012314.jpg,train,224,224,112,112,ade20k/ADE_train_00012314_color.png,ade20k/ADE_train_00012314_object.png,,,,,[  1  12  13  16  18  27  31  36  38  43  57  95 104 239],14
54330,ade20k/ADE_train_00003299.jpg,val,224,224,112,112,ade20k/ADE_train_00003299_color.png,ade20k/ADE_train_00003299_object.png,ade20k/ADE_train_00003299_part_1.png;ade20k/ADE_train_00003299_part_2.png,,83.0,,[  1  12  14  15  25  27  48  50  59  61  77  78  97 164],14
32665,ade20k/ADE_train_00017568.jpg,train,224,224,112,112,ade20k/ADE_train_00017568_color.png,ade20k/ADE_train_00017568_object.png,ade20k/ADE_train_00017568_part_1.png,,59.0,,[  1  13  16  18  19  24  31  38  43  47  55 119 121 128],14
55783,ade20k/ADE_train_00000453.jpg,val,224,224,112,112,ade20k/ADE_train_00000453_color.png,ade20k/ADE_train_00000453_object.png,ade20k/ADE_train_00000453_part_1.png,,83.0,,[ 12  14  23  25  27  40  45  46  48  50  61  77 101 254],14
16839,ade20k/ADE_val_00001950.jpg,train,224,224,112,112,ade20k/ADE_val_00001950_color.png,ade20k/ADE_val_00001950_object.png,ade20k/ADE_val_00001950_part_1.png;ade20k/ADE_val_00001950_part_2.png,,186.0,,[  1  12  14  15  25  27  36  41  45  78 141 174 199 240],14
45868,ade20k/ADE_train_00001980.jpg,val,224,224,112,112,ade20k/ADE_train_00001980_color.png,ade20k/ADE_train_00001980_object.png,ade20k/ADE_train_00001980_part_1.png;ade20k/ADE_train_00001980_part_2.png,,583.0,,[  1  12  14  23  25  27  46  47  86 127 147 152 199 216],14
16739,ade20k/ADE_train_00010427.jpg,train,224,224,112,112,ade20k/ADE_train_00010427_color.png,ade20k/ADE_train_00010427_object.png,ade20k/ADE_train_00010427_part_1.png,,134.0,,[  1   4  12  14  15  25  31  40  45  46  91 116 125 152],14
55342,ade20k/ADE_train_00009671.jpg,val,224,224,112,112,ade20k/ADE_train_00009671_color.png,ade20k/ADE_train_00009671_object.png,,,302.0,,[ 12  15  25  27  48  54  61  79  88  95 100 101 144 165],14
55330,ade20k/ADE_train_00015392.jpg,val,224,224,112,112,ade20k/ADE_train_00015392_color.png,ade20k/ADE_train_00015392_object.png,,,574.0,,[  2  12  14  23  27  36  40  41  65  72  78 112 132 160],14
45522,ade20k/ADE_train_00017385.jpg,val,224,224,112,112,ade20k/ADE_train_00017385_color.png,ade20k/ADE_train_00017385_object.png,ade20k/ADE_train_00017385_part_1.png,,59.0,,[  1   3  13  15  16  18  31  33  38  43  47  55  57 119],14
55465,ade20k/ADE_train_00004154.jpg,val,224,224,112,112,ade20k/ADE_train_00004154_color.png,ade20k/ADE_train_00004154_object.png,,,83.0,,[  1   2  12  14  27  35  36  38  40  61  78  84 138 231],14
45394,ade20k/ADE_val_00000169.jpg,val,224,224,112,112,ade20k/ADE_val_00000169_color.png,ade20k/ADE_val_00000169_object.png,ade20k/ADE_val_00000169_part_1.png;ade20k/ADE_val_00000169_part_2.png,,83.0,,[ 12  14  25  27  40  50  54  61  77  97 111 152 164 182],14
56158,ade20k/ADE_train_00000493.jpg,val,224,224,112,112,ade20k/ADE_train_00000493_color.png,ade20k/ADE_train_00000493_object.png,ade20k/ADE_train_00000493_part_1.png;ade20k/ADE_train_00000493_part_2.png,,83.0,,[ 12  14  15  25  27  40  41  45  50  54  61 101 111 165],14
13795,ade20k/ADE_train_00010398.jpg,train,224,224,112,112,ade20k/ADE_train_00010398_color.png,ade20k/ADE_train_00010398_object.png,ade20k/ADE_train_00010398_part_1.png;ade20k/ADE_train_00010398_part_2.png,,134.0,,[  2  12  14  15  25  34  45  72  91  97 100 125 179 249],14
45992,ade20k/ADE_train_00009400.jpg,val,224,224,112,112,ade20k/ADE_train_00009400_color.png,ade20k/ADE_train_00009400_object.png,ade20k/ADE_train_00009400_part_1.png;ade20k/ADE_train_00009400_part_2.png,,414.0,,[  1  12  14  15  16  17  19  45  50  79  88 127 180 216],14
55599,ade20k/ADE_train_00020099.jpg,val,224,224,112,112,ade20k/ADE_train_00020099_color.png,ade20k/ADE_train_00020099_object.png,ade20k/ADE_train_00020099_part_1.png;ade20k/ADE_train_00020099_part_2.png,,0.0,,[  1   4  12  14  41  45  50  57  65  72  78 119 210 215],14
33468,ade20k/ADE_train_00007400.jpg,train,224,224,112,112,ade20k/ADE_train_00007400_color.png,ade20k/ADE_train_00007400_object.png,ade20k/ADE_train_00007400_part_1.png,,484.0,,[  1  12  14  15  27  36  48  54  61  70  78  93  97 100],14
16298,ade20k/ADE_train_00012576.jpg,train,224,224,112,112,ade20k/ADE_train_00012576_color.png,ade20k/ADE_train_00012576_object.png,,,,,[  1  12  14  15  27  30  36  45  54 109 125 138 148 161],14
33483,ade20k/ADE_train_00014954.jpg,train,224,224,112,112,ade20k/ADE_train_00014954_color.png,ade20k/ADE_train_00014954_object.png,ade20k/ADE_train_00014954_part_1.png;ade20k/ADE_train_00014954_part_2.png,,898.0,,[  1   2  13  16  18  19  35  90 147 152 161 172 175 211],14
13497,ade20k/ADE_train_00008230.jpg,train,224,224,112,112,ade20k/ADE_train_00008230_color.png,ade20k/ADE_train_00008230_object.png,,,1050.0,,[  1   2  12  13  16  18  33  35  53  79  85 104 146 188],14
45936,ade20k/ADE_train_00007671.jpg,val,224,224,112,112,ade20k/ADE_train_00007671_color.png,ade20k/ADE_train_00007671_object.png,ade20k/ADE_train_00007671_part_1.png;ade20k/ADE_train_00007671_part_2.png,,0.0,,[  1   2  10  12  14  19  25  27  38  40 123 160 173 175],14
33506,ade20k/ADE_train_00018595.jpg,train,224,224,112,112,ade20k/ADE_train_00018595_color.png,ade20k/ADE_train_00018595_object.png,ade20k/ADE_train_00018595_part_1.png,,59.0,,[ 13  16  18  19  31  35  38  43  47  60 115 153 178 255],14
45360,ade20k/ADE_train_00009518.jpg,val,224,224,112,112,ade20k/ADE_train_00009518_color.png,ade20k/ADE_train_00009518_object.png,,,1166.0,,[  1  12  14  15  23  25  27  30  36  41  43  46  54 111],14
55165,ade20k/ADE_val_00000458.jpg,val,224,224,112,112,ade20k/ADE_val_00000458_color.png,ade20k/ADE_val_00000458_object.png,ade20k/ADE_val_00000458_part_1.png;ade20k/ADE_val_00000458_part_2.png,,134.0,,[  1  12  13  14  15  25  45  56  65  68  97 125 157 197],14
55685,ade20k/ADE_train_00003651.jpg,val,224,224,112,112,ade20k/ADE_train_00003651_color.png,ade20k/ADE_train_00003651_object.png,,,83.0,,[  1  12  14  23  25  27  36  40  50  61  79  88  95 118],14
55040,ade20k/ADE_train_00015376.jpg,val,224,224,112,112,ade20k/ADE_train_00015376_color.png,ade20k/ADE_train_00015376_object.png,,,597.0,,[  1   2  11  13  14  16  18  19  33  57  68  76 121 132],14
13465,ade20k/ADE_train_00000963.jpg,train,224,224,112,112,ade20k/ADE_train_00000963_color.png,ade20k/ADE_train_00000963_object.png,ade20k/ADE_train_00000963_part_1.png;ade20k/ADE_train_00000963_part_2.png,,0.0,,[  1   2   3   5  13  18  19  31  48  66  82 102 112 221],14
15987,ade20k/ADE_train_00012716.jpg,train,224,224,112,112,ade20k/ADE_train_00012716_color.png,ade20k/ADE_train_00012716_object.png,,,,,[  3  13  16  18  31  33  35  38  47  56  60  68 131 219],14
33257,ade20k/ADE_train_00017303.jpg,train,224,224,112,112,ade20k/ADE_train_00017303_color.png,ade20k/ADE_train_00017303_object.png,ade20k/ADE_train_00017303_part_1.png;ade20k/ADE_train_00017303_part_2.png,,59.0,,[ 13  16  18  31  35  38  43  47  60 119 155 160 226 239],14
55586,ade20k/ADE_train_00008028.jpg,val,224,224,112,112,ade20k/ADE_train_00008028_color.png,ade20k/ADE_train_00008028_object.png,,,1042.0,,[  1  12  14  19  25  27  36  40  47 113 122 173 178 187],14
33004,ade20k/ADE_train_00002614.jpg,train,224,224,112,112,ade20k/ADE_train_00002614_color.png,ade20k/ADE_train_00002614_object.png,ade20k/ADE_train_00002614_part_1.png,,130.0,,[  1  12  14  15  23  45  91 107 125 144 165 170 189 190],14
55183,ade20k/ADE_train_00017393.jpg,val,224,224,112,112,ade20k/ADE_train_00017393_color.png,ade20k/ADE_train_00017393_object.png,ade20k/ADE_train_00017393_part_1.png,,59.0,,[ 12  13  16  18  19  31  33  35  38  43  47  55 146 200],14
15219,pascal/2009_000960.jpg,train,224,224,112,112,pascal/2009_000960_color.png,pascal/2009_000960_object.png,pascal/2009_000960_part.png,,,,[ 13  16  18  31  38  46  47  52  55 160 161 164 203 224],14
55684,pascal/2008_007097.jpg,val,224,224,112,112,pascal/2008_007097_color.png,pascal/2008_007097_object.png,pascal/2008_007097_part.png,,,,[  2  12  14  18  19  25  27  36  40  70  79  89 168 188],14
45696,ade20k/ADE_train_00004897.jpg,val,224,224,112,112,ade20k/ADE_train_00004897_color.png,ade20k/ADE_train_00004897_object.png,ade20k/ADE_train_00004897_part_1.png,,0.0,,[  1   3  13  16  18  19  31  35  43  47  90 113 119 122],14
31830,ade20k/ADE_train_00006730.jpg,train,224,224,112,112,ade20k/ADE_train_00006730_color.png,ade20k/ADE_train_00006730_object.png,ade20k/ADE_train_00006730_part_1.png;ade20k/ADE_train_00006730_part_2.png,,833.0,,[  1   2  13  16  18  31  35  38  46  55 122 153 187 192],14
16085,ade20k/ADE_train_00018563.jpg,train,224,224,112,112,ade20k/ADE_train_00018563_color.png,ade20k/ADE_train_00018563_object.png,ade20k/ADE_train_00018563_part_1.png;ade20k/ADE_train_00018563_part_2.png,,59.0,,[  1   2  13  16  18  19  31  38  43  47  60 114 121 149],14
55935,pascal/2008_000067.jpg,val,224,224,112,112,pascal/2008_000067_color.png,pascal/2008_000067_object.png,pascal/2008_000067_part.png,,,,[  2  12  14  19  25  26  34  36  40  45  46  78 193 218],14
55648,ade20k/ADE_train_00002290.jpg,val,224,224,112,112,ade20k/ADE_train_00002290_color.png,ade20k/ADE_train_00002290_object.png,ade20k/ADE_train_00002290_part_1.png;ade20k/ADE_train_00002290_part_2.png,,635.0,,[  1  12  14  19  25  27  43  65  72  97 112 178 210 221],14
54645,ade20k/ADE_train_00016184.jpg,val,224,224,112,112,ade20k/ADE_train_00016184_color.png,ade20k/ADE_train_00016184_object.png,,,0.0,,[  1   2   3  12  14  27  36  40  65  72  78  88 124 197],14
13645,ade20k/ADE_train_00015157.jpg,train,224,224,112,112,ade20k/ADE_train_00015157_color.png,ade20k/ADE_train_00015157_object.png,,,453.0,,[  1  12  14  15  25  27  36  40  63  95 100 141 173 242],14
33307,ade20k/ADE_train_00014073.jpg,train,224,224,112,112,ade20k/ADE_train_00014073_color.png,ade20k/ADE_train_00014073_object.png,ade20k/ADE_train_00014073_part_1.png;ade20k/ADE_train_00014073_part_2.png,,380.0,,[ 12  14  15  45  50  65  70  72  78 127 132 199 216 218],14
16118,ade20k/ADE_train_00013837.jpg,train,224,224,112,112,ade20k/ADE_train_00013837_color.png,ade20k/ADE_train_00013837_object.png,ade20k/ADE_train_00013837_part_1.png,,1147.0,,[  1  13  16  18  19  23  31  33  35  38  43  46 146 185],14
32294,pascal/2008_000928.jpg,train,224,224,112,112,pascal/2008_000928_color.png,pascal/2008_000928_object.png,pascal/2008_000928_part.png,,,,[  1   2  13  16  18  19  31  33  38  43  46  55 115 152],14
14407,ade20k/ADE_val_00001907.jpg,train,224,224,112,112,ade20k/ADE_val_00001907_color.png,ade20k/ADE_val_00001907_object.png,ade20k/ADE_val_00001907_part_1.png,,410.0,,[ 1 12 14 16 23 25 27 36 40 46 65 72 95 97],14
16240,ade20k/ADE_train_00010262.jpg,train,224,224,112,112,ade20k/ADE_train_00010262_color.png,ade20k/ADE_train_00010262_object.png,ade20k/ADE_train_00010262_part_1.png;ade20k/ADE_train_00010262_part_2.png;ade20k/ADE_train_00010262_part_3.png,,134.0,,[  1   4  12  14  31  40  41  45  71  89  91 102 116 207],14
45405,ade20k/ADE_train_00000256.jpg,val,224,224,112,112,ade20k/ADE_train_00000256_color.png,ade20k/ADE_train_00000256_object.png,ade20k/ADE_train_00000256_part_1.png;ade20k/ADE_train_00000256_part_2.png,,83.0,,[  1  12  14  15  25  27  40  46  50  54  61  63  77 101],14
13608,ade20k/ADE_train_00015407.jpg,train,224,224,112,112,ade20k/ADE_train_00015407_color.png,ade20k/ADE_train_00015407_object.png,,,574.0,,[  1  12  14  15  27  36  44  65  70  72  78  79 124 132],14
16111,pascal/2009_004429.jpg,train,224,224,112,112,pascal/2009_004429_color.png,pascal/2009_004429_object.png,pascal/2009_004429_part.png,,,,[ 12  14  19  23  27  36  40  70  89  94 107 109 148 252],14
55894,ade20k/ADE_train_00011203.jpg,val,224,224,112,112,ade20k/ADE_train_00011203_color.png,ade20k/ADE_train_00011203_object.png,ade20k/ADE_train_00011203_part_1.png;ade20k/ADE_train_00011203_part_2.png,,126.0,,[ 12  14  15  27  36  40  41  50  63  79  88 118 164 197],14
16100,pascal/2008_004588.jpg,train,224,224,112,112,pascal/2008_004588_color.png,pascal/2008_004588_object.png,pascal/2008_004588_part.png,,,,[  1  12  14  15  18  27  55  61  63  94 107 112 148 167],14
55665,ade20k/ADE_train_00017560.jpg,val,224,224,112,112,ade20k/ADE_train_00017560_color.png,ade20k/ADE_train_00017560_object.png,ade20k/ADE_train_00017560_part_1.png,,59.0,,[  1   6  13  16  18  31  38  43  47  60 138 149 156 239],14
55066,ade20k/ADE_train_00004884.jpg,val,224,224,112,112,ade20k/ADE_train_00004884_color.png,ade20k/ADE_train_00004884_object.png,,,1111.0,,[ 1  2  9 13 15 16 18 26 31 33 35 43 47 60],14
33424,ade20k/ADE_train_00018053.jpg,train,224,224,112,112,ade20k/ADE_train_00018053_color.png,ade20k/ADE_train_00018053_object.png,ade20k/ADE_train_00018053_part_1.png,,59.0,,[  1  13  16  18  19  24  31  38  43  47  68 138 153 156],14
14431,ade20k/ADE_train_00005505.jpg,train,224,224,112,112,ade20k/ADE_train_00005505_color.png,ade20k/ADE_train_00005505_object.png,,,459.0,,[  1  12  14  15  23  25  27  36  46  72 132 150 155 182],14
14316,ade20k/ADE_train_00007411.jpg,train,224,224,112,112,ade20k/ADE_train_00007411_color.png,ade20k/ADE_train_00007411_object.png,,,484.0,,[  1  12  15  25  27  41  50  61  70  72  78 101 160 178],14
31750,ade20k/ADE_train_00004875.jpg,train,224,224,112,112,ade20k/ADE_train_00004875_color.png,ade20k/ADE_train_00004875_object.png,,,645.0,,[  1   2  12  14  15  23  25  27  46  54  86 104 163 189],14
33456,ade20k/ADE_val_00001100.jpg,train,224,224,112,112,ade20k/ADE_val_00001100_color.png,ade20k/ADE_val_00001100_object.png,ade20k/ADE_val_00001100_part_1.png;ade20k/ADE_val_00001100_part_2.png,,130.0,,[  1  12  14  23  48  58  65  75  91 163 170 174 190 214],14
32440,ade20k/ADE_train_00002647.jpg,train,224,224,112,112,ade20k/ADE_train_00002647_color.png,ade20k/ADE_train_00002647_object.png,ade20k/ADE_train_00002647_part_1.png;ade20k/ADE_train_00002647_part_2.png,,130.0,,[  1  12  14  21  23  45  58  80  91 163 189 190 214 221],14
32040,pascal/2008_004321.jpg,train,224,224,112,112,pascal/2008_004321_color.png,pascal/2008_004321_object.png,pascal/2008_004321_part.png,,,,[ 12  15  19  23  27  36  45  63  94 107 148 168 242 252],14
31710,ade20k/ADE_train_00005664.jpg,train,224,224,112,112,ade20k/ADE_train_00005664_color.png,ade20k/ADE_train_00005664_object.png,,,0.0,,[  1   2  12  14  19  23  25  46  47  95 100 113 191 195],14
15391,ade20k/ADE_train_00005043.jpg,train,224,224,112,112,ade20k/ADE_train_00005043_color.png,ade20k/ADE_train_00005043_object.png,ade20k/ADE_train_00005043_part_1.png,,1167.0,,[  3  12  14  15  23  25  27  35  36  41  46  79  88 191],14
33223,ade20k/ADE_train_00011241.jpg,train,224,224,112,112,ade20k/ADE_train_00011241_color.png,ade20k/ADE_train_00011241_object.png,ade20k/ADE_train_00011241_part_1.png;ade20k/ADE_train_00011241_part_2.png,,126.0,,[ 12  14  15  27  40  50  54  63  77  78  79  88  95 118],14
16503,ade20k/ADE_train_00001628.jpg,train,224,224,112,112,ade20k/ADE_train_00001628_color.png,ade20k/ADE_train_00001628_object.png,ade20k/ADE_train_00001628_part_1.png;ade20k/ADE_train_00001628_part_2.png,,594.0,,[  1   2   3  13  18  19  38  43  55  56  71 148 153 166],14
45767,ade20k/ADE_val_00001847.jpg,val,224,224,112,112,ade20k/ADE_val_00001847_color.png,ade20k/ADE_val_00001847_object.png,ade20k/ADE_val_00001847_part_1.png;ade20k/ADE_val_00001847_part_2.png,,59.0,,[ 12  13  16  18  31  35  38  43  47  55  57  76 104 156],14
14022,ade20k/ADE_val_00000307.jpg,train,224,224,112,112,ade20k/ADE_val_00000307_color.png,ade20k/ADE_val_00000307_object.png,ade20k/ADE_val_00000307_part_1.png,,186.0,,[  1  12  14  15  27  35  36  41  77 101 107 141 148 229],14
54439,ade20k/ADE_train_00015710.jpg,val,224,224,112,112,ade20k/ADE_train_00015710_color.png,ade20k/ADE_train_00015710_object.png,,,760.0,,[  1  12  14  15  19  25  36  45  50  57  78 100 127 247],14
15440,ade20k/ADE_train_00001189.jpg,train,224,224,112,112,ade20k/ADE_train_00001189_color.png,ade20k/ADE_train_00001189_object.png,,,396.0,,[  1   2  12  15  23  25  47  55 113 142 143 185 187 195],14
32547,ade20k/ADE_train_00016871.jpg,train,224,224,112,112,ade20k/ADE_train_00016871_color.png,ade20k/ADE_train_00016871_object.png,ade20k/ADE_train_00016871_part_1.png;ade20k/ADE_train_00016871_part_2.png,,59.0,,[  1  12  13  16  18  19  31  33  38  43  47  51 149 157],14
